01/07/2016	00:00	0.4	90	320	2	0	0	0
01/07/2016	01:00	0.4	90	340	1	0	0	0
01/07/2016	02:00	0.5	91	320	1	0	0	0
01/07/2016	03:00	0.4	92	0	0	0	0	0
01/07/2016	04:00	0	92	330	2	0	0	0
01/07/2016	05:00	0	91	340	1	0	0	0
01/07/2016	06:00	-0.4	91	320	2	0	0	0
01/07/2016	07:00	-0.1	89	310	3	0	0	0
01/07/2016	08:00	-0.3	89	320	3	0	0	0
01/07/2016	09:00	0.1	88	320	3	20000	0	0
01/07/2016	10:00	0.9	87	320	2	30000	0	0
01/07/2016	11:00	2.3	85	330	1	40000	1	0
01/07/2016	12:00	4	80	320	1	60000	15	0
01/07/2016	13:00	5.2	82	330	1	100000	21	0
01/07/2016	14:00	5.2	81	310	2	220000	23	0
01/07/2016	15:00	4.8	85	330	2	380000	0	0
01/07/2016	16:00	4.8	85	330	3	320000	18	0
01/07/2016	17:00	4.2	88	340	2	40000	0	0
01/07/2016	18:00	3.8	89	330	4	0	0	0
01/07/2016	19:00	4	88	340	3	0	0	0
01/07/2016	20:00	4.1	88	330	4	0	0	0.4
01/07/2016	21:00	4.1	88	340	3	0	0	0.2
01/07/2016	22:00	4.1	89	320	3	0	0	0.4
01/07/2016	23:00	3.9	90	330	3	0	0	0.2
01/08/2016	00:00	3.9	91	330	3	0	0	0.2
01/08/2016	01:00	4	91	320	2	0	0	0.2
01/08/2016	02:00	4.4	91	330	1	0	0	0.2
01/08/2016	03:00	4.9	91	320	2	0	0	0.2
01/08/2016	04:00	4.9	90	330	3	0	0	0
01/08/2016	05:00	5	90	330	4	0	0	0
01/08/2016	06:00	4.8	89	330	4	0	0	0
01/08/2016	07:00	4.4	90	310	3	0	0	0
01/08/2016	08:00	4	89	330	4	40000	0	0
01/08/2016	09:00	4.7	89	340	3	290000	0	0
01/08/2016	10:00	6.5	84	320	3	570000	0	0
01/08/2016	11:00	10.4	69	40	1	1460000	46	0
01/08/2016	12:00	13.1	57		2	1810000	56	0
